area_sqft,bedrooms,bathrooms,year_built,garage_spaces,lot_size,overall_qual,distance_to_city_km,neighborhood,house_style,heating_type,has_pool,has_basement,central_air,sale_price
1489,4,1.5,1977,3,6854.0,7,16.6,Hillside,Single_Family,Gas,0,1,1,227963
2384,3,1.0,2023,2,9577.0,7,5.5,Lakeside,Condo,Gas,0,1,1,346163
2156,3,2.0,2002,0,,6,8.0,Downtown,Single_Family,Gas,0,0,1,387509
1660,2,2.0,1998,2,4142.0,6,0.5,Suburb_South,Townhouse,Gas,0,1,1,204141
1412,1,2.0,2016,1,2710.0,9,29.2,Suburb_West,Townhouse,Oil,0,1,1,170908
2395,6,2.0,1970,2,6137.0,7,4.6,Downtown,Townhouse,Gas,0,0,1,360311
1185,3,2.0,1964,2,6412.0,9,9.3,Suburb_East,Single_Family,Gas,0,0,1,182436
2694,4,2.0,1965,2,8349.0,4,13.6,Lakeside,Single_Family,Solar,0,1,1,478043
1909,2,2.0,2007,2,5678.0,9,9.1,Suburb_East,Condo,Oil,0,1,1,274185
1747,4,2.0,2003,0,9051.0,5,4.5,Hillside,Condo,Gas,0,1,1,193779
1836,6,4.0,1982,3,8688.0,7,7.2,Lakeside,Single_Family,Gas,0,0,1,357692
1543,3,2.5,2011,2,7096.0,6,1.4,Suburb_North,Duplex,Gas,0,1,1,211467
1201,3,2.0,1976,2,4313.0,6,24.6,Downtown,Condo,Electric,1,0,1,186472
1902,4,3.0,1999,2,3443.0,9,2.7,Suburb_South,Single_Family,Oil,0,1,1,321004
1787,4,3.5,2000,2,7292.0,7,14.2,Suburb_South,Single_Family,Gas,0,0,1,280482
1348,4,2.0,1960,0,9185.0,5,2.4,Lakeside,Single_Family,Gas,0,1,1,248145
2288,2,3.5,1959,2,10342.0,1,5.0,Suburb_South,Condo,Gas,0,1,1,181116
1978,3,2.0,1963,0,4652.0,5,2.5,Suburb_South,Single_Family,Gas,0,1,1,211673
2298,2,1.0,2015,0,3866.0,5,2.4,Suburb_West,Single_Family,Solar,0,1,1,312832
1994,4,2.0,1982,1,6959.0,6,14.8,Downtown,Condo,Electric,0,0,1,242917
1414,2,4.0,1963,2,7514.0,8,1.3,Suburb_West,Single_Family,Gas,0,0,0,253956
1811,2,2.5,1975,1,6994.0,6,18.7,Suburb_East,Single_Family,Gas,0,0,1,273229
1339,4,3.5,1991,3,3696.0,9,9.5,Suburb_North,Single_Family,Electric,0,0,1,253527
2019,3,1.0,1987,1,10724.0,5,27.7,Suburb_North,Single_Family,Oil,0,1,1,289884
1635,3,2.5,2012,2,6517.0,5,5.1,Suburb_North,Townhouse,Gas,0,0,1,253975
1391,2,1.5,2006,2,7293.0,7,2.2,Suburb_South,Townhouse,Electric,0,0,0,200734
1136,4,1.0,1984,1,4695.0,4,2.0,Suburb_West,Single_Family,Electric,0,0,0,197411
2543,3,2.0,2018,1,4733.0,5,15.4,Hillside,Single_Family,Solar,0,0,1,338452
1770,2,2.5,1981,0,8054.0,5,19.3,Suburb_North,Condo,Oil,0,1,1,215799
1858,3,1.5,2016,2,2491.0,9,2.8,Suburb_North,Single_Family,,0,1,0,279501
953,5,1.5,2003,2,3837.0,2,34.1,Rural,Townhouse,Electric,0,1,1,70981
1067,4,2.0,1951,1,9180.0,5,42.1,Suburb_West,Single_Family,Electric,1,1,1,158504
1067,4,3.0,2020,2,10745.0,7,3.0,Suburb_North,Condo,Gas,0,1,0,202351
1817,4,2.0,1981,1,5423.0,9,15.4,Downtown,Single_Family,Electric,0,1,1,463704
1486,3,2.0,1978,2,6921.0,7,2.5,Suburb_West,Single_Family,Oil,0,1,0,247682
2370,3,1.0,1955,1,5069.0,9,2.8,Lakeside,Condo,Electric,0,0,1,311817
1715,3,2.0,2009,2,6105.0,9,14.6,Suburb_North,Single_Family,Electric,1,1,1,312244
2444,2,2.0,1971,2,9182.0,4,7.8,Suburb_East,Single_Family,Gas,0,1,1,301269
1569,4,3.0,1983,1,8100.0,5,53.5,Downtown,Townhouse,Gas,1,0,1,214487
1285,6,2.5,2013,2,4199.0,8,8.1,Suburb_West,Townhouse,Gas,0,0,1,193200
2489,3,2.0,2002,3,6036.0,5,6.4,Lakeside,Condo,Gas,0,1,0,292335
1599,2,1.5,1977,2,5888.0,1,10.4,Lakeside,Single_Family,Gas,1,0,1,251651
1347,4,1.0,1955,2,2652.0,9,0.9,Rural,Single_Family,Gas,0,1,0,167572
2136,5,2.0,1952,1,8378.0,10,9.7,Suburb_North,Townhouse,Oil,0,1,1,298119
2329,5,1.0,1989,1,7613.0,5,3.9,Suburb_North,Townhouse,Gas,0,1,1,307607
1976,4,4.0,1969,2,8344.0,8,1.2,Suburb_East,Single_Family,Solar,0,0,1,362983
2597,3,1.0,2023,1,7812.0,10,7.9,Downtown,Single_Family,Gas,0,1,1,528141
2513,6,3.0,2019,2,9708.0,4,7.8,Suburb_South,Single_Family,Gas,0,0,1,303121
1493,4,2.0,1962,3,6797.0,10,1.4,Rural,Single_Family,Gas,0,1,1,179133
2228,5,2.5,2021,3,7810.0,8,1.0,Suburb_West,Townhouse,Electric,0,1,0,277672
1589,2,2.0,1954,1,5424.0,4,8.5,Hillside,Single_Family,Electric,0,1,1,249553
3034,4,1.0,1970,0,1053.0,3,7.4,Downtown,Townhouse,Electric,0,0,1,275919
1989,4,2.0,1973,2,5183.0,2,18.4,Lakeside,Single_Family,Gas,0,1,0,294960
1460,3,2.0,1962,2,10425.0,6,3.5,Lakeside,Condo,Gas,0,0,1,272645
2026,3,2.5,1999,2,7138.0,9,32.7,Suburb_West,Single_Family,Gas,0,1,1,290691
2271,4,2.0,1998,1,3570.0,5,4.2,Suburb_North,Single_Family,Gas,0,0,1,269600
2067,4,1.5,2014,2,4179.0,7,10.1,Suburb_East,Single_Family,Solar,0,1,0,326394
1532,4,1.0,1975,1,9300.0,4,0.9,Suburb_North,Single_Family,Gas,0,1,1,202370
2221,5,2.0,1959,1,11219.0,8,13.9,Suburb_East,Townhouse,Gas,0,0,1,260532
1652,4,1.5,2001,3,6228.0,5,2.5,Suburb_South,Duplex,Gas,0,0,1,153864
1290,3,3.5,1976,2,7661.0,7,13.8,Suburb_North,Townhouse,Oil,0,1,1,222010
2300,3,1.0,2000,0,4726.0,7,4.0,Suburb_South,Townhouse,Oil,0,0,1,221188
1336,4,2.0,1955,2,4175.0,8,1.7,Suburb_South,Townhouse,Gas,0,1,1,172350
2175,3,2.5,1967,1,6770.0,8,4.5,Suburb_West,Single_Family,Gas,0,1,1,299219
1464,2,3.0,2020,2,5338.0,9,2.4,Suburb_North,Single_Family,Oil,0,0,1,298503
1178,6,2.5,1978,2,4800.0,4,3.1,Suburb_South,Single_Family,Oil,0,0,1,184662
1806,3,2.0,1982,1,6061.0,6,2.3,Suburb_West,Single_Family,Gas,0,1,1,311844
1074,5,2.0,1961,0,3781.0,6,11.1,Downtown,Townhouse,Electric,1,0,1,219082
1468,2,1.5,2001,1,5816.0,4,11.9,Lakeside,Duplex,Gas,0,1,1,191286
1213,3,1.5,1984,2,,7,7.8,Downtown,Single_Family,Electric,0,0,1,308784
2008,4,2.0,1974,3,6857.0,5,4.6,Lakeside,Townhouse,Gas,1,0,1,325610
2146,3,1.0,1966,1,7546.0,7,5.8,Suburb_North,Duplex,Gas,0,1,1,206495
2084,3,2.5,1950,1,9517.0,10,7.4,Hillside,Single_Family,Electric,0,1,1,419580
2064,4,2.0,2016,2,9618.0,7,1.9,Suburb_North,Condo,Gas,0,0,1,298345
1192,3,2.5,1965,2,8336.0,9,3.0,Rural,Single_Family,Electric,0,1,1,184253
1846,4,2.5,2021,1,5144.0,10,22.7,Lakeside,Single_Family,Electric,0,0,1,402508
2146,5,2.0,2000,2,6007.0,6,6.8,Suburb_South,Single_Family,Gas,0,0,1,320682
1919,2,2.0,2005,3,9236.0,6,15.6,Suburb_South,Single_Family,Gas,0,0,1,257162
1826,3,2.0,1995,1,7888.0,7,1.4,Rural,Single_Family,Electric,0,0,1,212536
2054,4,1.0,1993,0,7408.0,5,15.3,Rural,Condo,Electric,1,0,0,133237
1434,3,3.5,1981,1,,2,1.6,Suburb_South,Townhouse,Oil,0,0,1,141404
2069,5,3.0,1954,3,7997.0,8,11.6,Rural,Single_Family,Gas,0,0,1,268196
1650,4,2.0,1978,0,7305.0,2,1.7,Downtown,Single_Family,Gas,0,0,1,264032
1057,2,2.0,2002,2,9746.0,7,4.4,Lakeside,Condo,Gas,0,1,1,199231
2209,6,3.5,1960,2,6758.0,4,48.9,Hillside,Single_Family,Electric,0,1,1,345902
2453,4,2.5,2007,3,5678.0,6,24.2,Suburb_North,Single_Family,Electric,0,1,1,411647
1109,4,2.5,2007,1,8380.0,8,5.1,Suburb_North,Townhouse,Electric,0,0,1,203121
972,3,3.0,1950,2,4994.0,8,13.8,Downtown,Single_Family,Solar,0,0,1,269911
2029,3,2.0,1963,2,11199.0,5,6.2,Downtown,Townhouse,Gas,0,1,1,294509
2208,6,2.0,1961,1,,7,15.9,Suburb_East,Single_Family,Gas,0,1,1,337677
624,3,2.5,1975,3,3362.0,5,1.6,Downtown,Townhouse,Solar,0,1,1,157398
956,1,2.5,1980,1,,7,7.9,Suburb_East,Single_Family,Gas,0,0,1,191062
2330,2,2.0,1975,3,5472.0,4,7.6,Lakeside,Single_Family,Gas,0,1,1,371095
1455,4,2.0,1956,2,10365.0,5,9.1,Suburb_South,Single_Family,Oil,0,1,1,190671
1915,2,2.5,1999,2,7522.0,4,6.1,Hillside,Single_Family,Oil,0,1,1,341118
1720,2,3.0,2006,1,7908.0,3,3.9,Suburb_South,Townhouse,Solar,0,1,1,149714
1575,5,3.5,1998,1,6590.0,5,0.5,Hillside,Condo,Gas,0,0,1,237322
1437,2,3.0,1986,1,9370.0,5,11.6,Suburb_South,Single_Family,Electric,0,1,0,163239
1023,4,2.5,2007,1,4790.0,4,5.7,Suburb_North,Single_Family,Electric,0,0,1,160129
1834,5,3.0,1958,1,4999.0,7,8.7,Suburb_North,Single_Family,Gas,0,1,1,290264
1299,3,2.0,2018,1,5874.0,7,12.6,Suburb_East,Single_Family,Gas,0,0,0,182662
2389,2,2.0,1954,2,7841.0,8,8.9,Lakeside,Single_Family,Gas,0,0,1,363564
1999,3,1.5,1950,2,9129.0,3,0.5,Lakeside,Single_Family,Electric,0,1,1,299940
2241,4,2.5,1958,1,8542.0,8,7.1,Hillside,Duplex,Gas,1,1,1,383004
2363,6,1.0,2020,0,3889.0,5,13.9,Hillside,Townhouse,Electric,0,1,1,335899
1215,3,2.0,1987,2,13595.0,6,2.4,Rural,Condo,Gas,0,1,1,122855
2006,4,2.5,1956,2,3821.0,10,1.7,Suburb_South,Single_Family,Electric,0,1,1,295326
1211,2,1.5,1981,1,6794.0,6,5.6,Suburb_South,Townhouse,,0,1,0,166185
2646,5,2.0,1977,0,9908.0,8,1.1,Rural,Single_Family,,0,1,1,287751
2455,5,3.0,2021,0,9649.0,9,9.2,Lakeside,Single_Family,Electric,0,0,1,546028
1934,2,3.5,1965,2,9066.0,7,2.9,Downtown,Single_Family,Gas,0,1,1,357308
2746,3,2.5,2003,0,8942.0,3,6.3,Suburb_South,Duplex,Gas,0,1,0,217872
1392,4,1.5,1999,3,5488.0,5,6.6,Suburb_North,Single_Family,Gas,0,1,1,217392
832,3,3.5,2012,1,4849.0,6,1.2,Suburb_South,Single_Family,Gas,0,1,1,173681
1301,3,1.0,1972,2,7146.0,7,4.3,Suburb_North,Single_Family,Gas,1,0,1,283997
2378,4,2.5,1997,2,6873.0,7,7.2,Suburb_West,Duplex,,0,1,0,306428
2118,2,3.0,1966,1,8000.0,7,7.6,Suburb_North,Single_Family,Gas,0,1,0,293055
1319,3,1.0,1975,0,6626.0,8,19.7,Hillside,Single_Family,Gas,0,1,1,266495
1524,3,2.5,1983,0,5368.0,8,23.9,Suburb_West,Single_Family,Oil,0,1,1,246965
1074,4,2.5,2023,2,5929.0,5,9.5,Suburb_East,Single_Family,Gas,0,1,1,220888
1875,5,2.5,1951,3,10216.0,5,0.8,Hillside,Single_Family,Gas,1,0,1,391608
2167,4,2.0,1970,1,6450.0,5,9.5,Downtown,Condo,Electric,0,1,0,295922
2008,4,3.0,1970,2,9322.0,6,0.8,Suburb_West,Single_Family,Gas,1,1,1,330035
1828,3,2.5,1990,2,7954.0,1,0.6,Rural,Single_Family,Gas,0,1,1,180399
2139,3,2.0,1978,3,7030.0,6,7.2,Downtown,Single_Family,Electric,0,1,1,438439
2108,3,2.0,1979,2,5536.0,7,1.0,Downtown,Single_Family,Electric,0,1,1,459192
1961,3,2.0,1960,1,5753.0,5,10.2,Suburb_South,Townhouse,Gas,1,0,0,217761
2183,2,3.5,2011,2,7035.0,5,15.5,Rural,Single_Family,Electric,0,1,0,206725
1518,4,4.0,1998,1,5530.0,3,4.8,Suburb_West,Townhouse,Oil,0,1,1,218463
2842,4,2.0,1995,2,2163.0,6,1.0,Rural,Condo,Gas,0,1,1,210949
2514,4,2.0,1990,0,7735.0,6,12.0,Downtown,Single_Family,Electric,0,1,1,403246
2263,2,2.0,1993,2,4808.0,6,2.6,Hillside,Single_Family,Oil,1,1,0,361723
1209,4,2.5,1968,2,7206.0,7,0.7,Suburb_North,Single_Family,Solar,0,0,0,221810
2419,4,1.0,2022,0,7189.0,5,4.5,Downtown,Single_Family,Gas,0,0,1,429341
1700,2,2.0,1998,2,6944.0,7,0.6,Suburb_East,Single_Family,Gas,0,1,1,216826
2452,4,2.0,1979,2,5425.0,7,2.5,Lakeside,Condo,Gas,0,1,1,329026
3316,3,3.0,1965,0,11780.0,3,8.5,Suburb_North,Single_Family,Gas,0,0,1,269611
1138,3,2.0,1959,2,8675.0,6,9.1,Suburb_North,Single_Family,Oil,0,0,1,208185
2607,3,4.0,2017,0,8152.0,6,33.6,Rural,Single_Family,Gas,0,1,1,228378
1939,3,2.0,1972,0,6297.0,7,0.5,Suburb_North,Single_Family,Gas,0,0,0,250649
698,2,2.0,1973,0,8431.0,6,0.5,Hillside,Townhouse,Gas,1,0,1,174838
400,3,3.5,1999,1,1807.0,6,7.4,Suburb_West,Single_Family,Gas,0,1,1,155418
1950,2,2.0,2003,2,10331.0,8,1.3,Rural,Single_Family,Gas,0,1,1,224441
891,6,2.5,1991,2,6945.0,6,3.3,Suburb_North,Condo,Electric,0,0,1,154690
1599,6,2.0,1961,1,7368.0,7,9.5,Rural,Townhouse,Gas,0,1,1,191742
1935,4,4.0,2021,0,1618.0,8,13.7,Lakeside,Single_Family,Gas,0,1,0,419283
2597,3,3.5,1960,1,8884.0,5,1.7,Suburb_South,Single_Family,Gas,0,1,1,306839
1852,3,1.0,1979,2,4866.0,7,3.3,Suburb_East,Single_Family,Gas,0,1,0,245819
2739,3,2.0,1990,1,12122.0,6,13.2,Lakeside,Single_Family,Gas,0,1,1,422595
2812,3,4.0,1985,2,6280.0,6,0.5,Hillside,Single_Family,Gas,0,1,1,529081
1472,3,1.0,1950,0,10093.0,9,1.9,Suburb_West,Townhouse,Gas,0,0,1,189008
1969,1,1.5,1997,2,10398.0,6,4.2,Suburb_North,Condo,Gas,0,1,1,217351
1058,3,2.0,1959,3,5110.0,7,9.0,Suburb_West,Duplex,Electric,0,1,1,193319
1803,2,3.5,1991,2,4435.0,9,1.9,Hillside,Condo,Gas,0,1,0,298715
1751,3,1.5,1961,1,7030.0,9,4.1,Suburb_East,Duplex,Gas,0,1,1,190702
1346,3,4.0,2008,2,12311.0,7,7.2,Suburb_South,Single_Family,Gas,1,0,0,231040
1713,4,2.0,1959,3,5084.0,6,9.1,Lakeside,Condo,Electric,0,1,1,260881
1928,4,3.0,2005,0,3493.0,7,10.0,Rural,Single_Family,Solar,0,1,1,212985
2084,6,2.0,2023,2,3977.0,8,24.7,Suburb_North,Single_Family,Gas,0,1,1,345814
936,3,3.0,2007,2,4508.0,6,3.6,Suburb_West,Townhouse,Gas,0,0,1,165682
1689,3,2.5,1982,2,4679.0,4,5.0,Suburb_South,Townhouse,Electric,0,1,1,179108
733,2,2.0,2023,3,9978.0,5,1.1,Downtown,Duplex,Gas,0,0,1,225807
1911,4,2.0,1957,2,9423.0,10,4.6,Suburb_West,Condo,Gas,0,0,1,238880
989,3,2.5,1950,2,4873.0,9,4.1,Suburb_North,Single_Family,Electric,1,1,1,222714
2055,4,1.0,1993,1,9950.0,5,2.4,Suburb_North,Single_Family,Electric,0,0,0,315396
1892,3,2.0,2020,1,6212.0,6,4.9,Hillside,Single_Family,Oil,0,0,1,331071
2426,3,2.5,2014,1,7061.0,6,11.9,Downtown,Single_Family,Gas,0,0,0,471268
1569,3,2.0,1965,2,6530.0,3,6.3,Downtown,Single_Family,Gas,1,1,1,298810
2310,3,2.5,2005,1,10170.0,7,0.8,Downtown,Single_Family,Gas,0,1,1,522918
2518,3,1.5,1995,1,4726.0,6,10.7,Hillside,Townhouse,Gas,0,0,1,335742
843,3,3.5,2004,2,,5,9.3,Suburb_West,Condo,Gas,0,0,1,137864
2642,4,1.0,2011,2,4766.0,9,1.5,Suburb_East,Condo,Oil,0,1,1,302787
1402,3,1.5,1976,1,9804.0,9,1.0,Downtown,Single_Family,Gas,0,0,1,369194
2450,2,2.0,1982,1,4023.0,7,2.1,Downtown,Townhouse,Electric,0,1,1,390858
1941,3,4.0,1991,2,4172.0,6,15.0,Lakeside,Townhouse,Solar,0,0,1,253832
1515,1,3.0,1951,2,7348.0,6,4.4,Suburb_South,Duplex,Electric,0,0,1,152070
1581,4,3.5,2005,1,4057.0,9,23.3,Suburb_West,Single_Family,Gas,0,1,1,292774
1606,3,1.5,1957,2,11314.0,8,7.7,Downtown,Single_Family,Electric,0,0,0,382159
1006,3,3.0,1997,0,5427.0,5,9.8,Lakeside,Condo,Electric,0,1,1,181584
1345,5,2.0,1986,2,9593.0,6,6.3,Downtown,Single_Family,Solar,0,1,1,291420
1758,3,2.0,1968,2,12722.0,6,19.6,Downtown,Single_Family,Gas,1,1,1,337719
2652,4,2.5,2002,1,2404.0,8,1.4,Suburb_East,Single_Family,Electric,0,0,1,304639
1849,2,2.0,1962,2,10030.0,8,4.1,Suburb_North,Single_Family,Oil,0,0,1,270154
2801,4,2.0,2018,1,5299.0,7,0.9,Suburb_South,Condo,Electric,0,1,0,275227
1717,4,2.5,1968,3,4822.0,4,1.8,Lakeside,Single_Family,Electric,0,1,1,347962
1836,3,2.0,1963,2,4095.0,6,0.9,Suburb_West,Single_Family,Oil,0,1,1,286984
2354,4,2.5,1997,2,6779.0,8,11.3,Lakeside,Single_Family,Gas,0,1,1,489428
2289,3,1.5,1970,2,8128.0,4,1.2,Suburb_South,Single_Family,Gas,1,1,1,312417
2011,3,1.0,1990,2,3194.0,9,4.3,Downtown,Single_Family,Gas,1,1,1,396956
1617,2,2.5,1982,3,9950.0,5,3.2,Lakeside,Single_Family,,0,1,1,343605
3296,3,3.0,2018,1,5010.0,7,17.0,Downtown,Townhouse,Electric,1,0,1,514724
2255,2,2.0,1952,2,10757.0,7,3.2,Lakeside,Single_Family,Oil,0,1,1,402615
1780,4,3.5,2005,2,10138.0,3,2.3,Suburb_North,Single_Family,Gas,0,1,0,301920
2514,3,2.0,2020,2,7402.0,5,3.0,Suburb_South,Condo,Gas,0,0,1,229765
2804,6,2.0,1997,1,4749.0,6,0.5,Suburb_East,Condo,Gas,0,0,1,265365
1474,2,1.0,1980,2,1038.0,8,10.4,Suburb_North,Townhouse,Gas,0,1,1,217415
977,3,2.0,1973,3,12278.0,9,3.3,Suburb_North,Townhouse,Gas,0,0,1,206833
2051,3,2.5,1974,2,10549.0,7,10.0,Suburb_South,Townhouse,Gas,0,0,1,281160
2531,3,1.0,2010,2,9573.0,8,12.2,Lakeside,Single_Family,Gas,0,1,1,470535
1614,4,2.5,1985,1,,7,21.3,Downtown,Single_Family,Gas,0,1,1,317318
1661,3,2.0,1962,2,2723.0,6,0.5,Hillside,Single_Family,Electric,0,1,1,266366
2818,3,2.5,2002,2,4733.0,9,0.5,Hillside,Condo,Oil,0,0,1,297960
2225,4,2.0,2012,2,8176.0,8,4.2,Suburb_West,Condo,Gas,1,0,0,276453
2304,3,2.0,1978,3,7591.0,6,1.2,Hillside,Single_Family,Electric,0,0,1,422322
1725,2,2.0,1955,2,9150.0,8,0.5,Suburb_North,Townhouse,Electric,0,0,0,229015
1705,4,2.5,2015,3,5752.0,3,10.7,Suburb_South,Single_Family,Gas,0,0,1,220823
1817,3,1.0,1963,1,7953.0,8,4.9,Downtown,Townhouse,Gas,0,1,1,324423
1940,3,3.0,1990,1,5501.0,7,2.6,Suburb_West,Single_Family,Gas,0,1,1,374822
1065,4,2.0,2019,1,4115.0,6,19.7,Lakeside,Single_Family,Electric,0,1,1,275946
2537,3,2.0,1968,1,4945.0,9,19.4,Suburb_South,Single_Family,Gas,0,0,1,227981
1437,4,1.5,1969,1,11326.0,6,8.5,Suburb_East,Duplex,Gas,0,1,0,183446
2432,3,2.5,2011,2,11514.0,8,36.2,Suburb_East,Single_Family,Gas,0,1,1,334175
1636,5,2.0,2006,0,7830.0,3,8.0,Hillside,Single_Family,Electric,0,1,1,302634
3045,3,2.0,2011,2,8583.0,5,2.6,Downtown,Duplex,Gas,0,1,1,446261
1507,4,3.0,2015,2,9766.0,8,3.0,Lakeside,Single_Family,Electric,0,1,1,441064
1123,3,2.0,1972,2,4080.0,8,3.6,Suburb_North,Condo,Electric,1,1,1,177360
2263,3,1.5,2017,2,8757.0,8,21.0,Suburb_East,Single_Family,Gas,0,0,1,304306
2948,4,3.0,2014,1,7163.0,7,2.5,Suburb_North,Condo,Gas,0,1,1,357240
1733,2,2.5,2002,1,4020.0,3,11.3,Rural,Single_Family,Solar,0,1,1,128919
858,2,3.5,2023,2,5240.0,10,7.9,Suburb_East,Single_Family,Electric,1,1,1,235352
1342,6,2.5,1996,1,,7,2.5,Downtown,Condo,Gas,1,0,0,286407
1578,5,2.5,1995,2,8853.0,5,0.9,Suburb_South,Single_Family,Gas,0,1,1,217971
2301,2,2.0,1967,3,6017.0,7,15.6,Suburb_East,Condo,Gas,0,1,1,201569
844,4,1.5,1978,1,9688.0,8,9.2,Suburb_West,Single_Family,Electric,1,1,1,215807
1433,3,1.5,1984,2,5409.0,7,7.9,Lakeside,Single_Family,Gas,0,1,1,318254
2581,4,2.0,2002,3,11797.0,7,8.8,Suburb_South,Condo,Gas,0,1,1,220626
1346,2,3.5,2018,0,5479.0,8,3.8,Rural,Condo,Electric,0,1,1,150524
922,3,3.0,1972,2,9918.0,7,2.3,Downtown,Single_Family,Oil,0,1,1,220036
2114,4,2.5,1984,2,10285.0,7,7.4,Suburb_East,Townhouse,Electric,0,0,1,280459
1604,3,1.5,2004,2,11542.0,6,2.5,Suburb_North,Single_Family,Gas,0,1,1,288367
1902,3,2.0,2003,0,7765.0,7,4.9,Suburb_North,Duplex,Gas,0,1,1,216033
1425,2,2.0,1988,2,7965.0,10,13.2,Suburb_South,Single_Family,Oil,0,1,1,243383
2878,2,2.5,2014,0,2614.0,5,0.9,Downtown,Single_Family,Gas,0,1,1,505145
2104,2,4.0,2020,0,5321.0,7,3.2,Hillside,Single_Family,Gas,1,0,1,397973
1935,3,2.5,1979,2,6814.0,6,4.0,Suburb_North,Single_Family,Gas,0,1,1,340266
2109,4,2.0,2021,2,6133.0,6,4.7,Lakeside,Single_Family,Gas,0,1,0,440260
1008,4,3.0,1968,2,8758.0,9,15.4,Rural,Single_Family,Gas,0,0,1,158997
1151,4,3.0,2007,2,3309.0,9,19.7,Hillside,Single_Family,Electric,0,1,1,286928
1694,4,2.0,1975,2,8247.0,5,0.8,Lakeside,Duplex,Gas,0,1,1,272669
2612,4,2.0,1983,2,10302.0,5,1.2,Suburb_East,Single_Family,Electric,0,0,1,284449
1779,2,1.5,1980,1,5455.0,4,2.2,Suburb_West,Single_Family,Gas,0,1,1,246201
1399,4,1.0,1981,2,5947.0,9,8.5,Hillside,Single_Family,Gas,1,0,1,319238
1678,5,4.0,1987,2,10489.0,6,3.3,Suburb_North,Single_Family,Gas,0,1,1,372067
2168,5,2.5,1980,1,5911.0,10,1.1,Suburb_East,Duplex,Gas,0,1,1,237288
1644,3,3.0,1988,2,8537.0,7,6.7,Rural,Single_Family,Oil,0,0,1,205279
1968,3,3.5,1953,1,6377.0,9,2.9,Lakeside,Single_Family,Electric,0,0,1,431661
2186,3,2.0,1981,2,9625.0,6,7.0,Suburb_North,Townhouse,Electric,0,1,1,275057
1690,5,1.0,1964,2,3297.0,6,0.5,Suburb_South,Condo,Gas,0,1,1,161614
2094,3,3.0,1987,2,9055.0,10,39.9,Lakeside,Single_Family,Gas,0,0,1,377730
1803,4,2.0,1958,0,,5,4.5,Rural,Single_Family,Gas,0,0,1,175269
1539,3,2.5,2012,2,5199.0,8,2.8,Lakeside,Single_Family,Gas,0,1,1,366656
1159,2,2.0,1959,2,6834.0,9,0.9,Downtown,Single_Family,Electric,0,0,1,308304
961,3,1.5,2018,3,2399.0,9,0.5,Downtown,Single_Family,Gas,1,0,1,328573
2086,1,1.0,1954,2,3651.0,3,2.1,Downtown,Single_Family,Gas,0,0,1,303140
1785,3,2.5,1960,0,10416.0,9,0.5,Suburb_South,Single_Family,Electric,0,1,0,289076
1761,3,2.5,1967,2,2936.0,5,1.4,Downtown,Single_Family,Gas,1,1,0,400760
2172,3,3.0,1964,1,8667.0,7,1.0,Downtown,Single_Family,Solar,0,0,1,399210
2015,2,3.5,1967,3,8264.0,7,7.4,Downtown,Single_Family,Gas,0,1,1,513609
1248,4,2.0,1955,0,3435.0,5,3.2,Rural,Condo,Oil,0,1,1,109485
2037,3,2.0,2009,0,2798.0,5,16.9,Downtown,Single_Family,Gas,1,1,1,406598
2243,3,4.0,2016,3,11672.0,7,2.3,Suburb_North,Single_Family,Gas,0,0,1,395435
1510,3,3.0,2000,2,7884.0,8,7.5,Suburb_South,Single_Family,Gas,1,0,1,210126
1362,4,3.0,1973,2,6030.0,7,4.0,Suburb_North,Single_Family,Gas,0,1,1,267225
3114,6,2.0,1972,2,7094.0,6,2.5,Suburb_South,Single_Family,Electric,0,0,1,370189
1969,1,2.0,1961,2,12145.0,5,5.6,Lakeside,Condo,Gas,0,1,1,251213
2508,4,2.5,2006,1,10878.0,7,7.2,Suburb_West,Condo,Electric,1,1,0,360232
2095,1,2.0,2001,1,6169.0,8,7.3,Suburb_West,Condo,Gas,0,1,1,265193
2087,1,3.0,2016,2,7040.0,4,9.4,Suburb_North,Townhouse,Gas,1,1,1,273803
966,1,2.0,2018,1,8798.0,9,1.9,Suburb_South,Duplex,Gas,0,0,1,194732
2418,4,3.5,1972,1,5963.0,7,18.3,Suburb_West,Condo,Oil,0,0,1,235231
1767,3,3.0,1961,1,4430.0,6,0.5,Rural,Duplex,Electric,0,1,1,136021
1417,3,2.5,2019,2,8747.0,6,21.3,Lakeside,Single_Family,Electric,0,0,1,268664
1240,3,1.5,1978,2,3630.0,3,0.5,Suburb_North,Single_Family,Gas,0,1,0,180549
798,3,3.5,2014,2,3935.0,3,34.3,Hillside,Single_Family,Gas,0,1,1,144087
2288,3,2.0,1995,0,6604.0,7,8.9,Suburb_East,Townhouse,Electric,0,0,1,243649
765,2,2.0,1995,3,12845.0,5,6.6,Rural,Townhouse,Gas,1,0,0,112523
1908,4,3.0,2009,2,9262.0,6,23.1,Lakeside,Duplex,Gas,0,1,1,305114
1583,4,2.5,1979,2,9919.0,6,0.6,Lakeside,Single_Family,Gas,0,0,1,277308
1846,3,2.5,1974,1,10985.0,8,1.9,Downtown,Townhouse,Gas,0,1,1,357069
1315,2,2.5,1977,0,6213.0,5,58.5,Downtown,Single_Family,Oil,1,1,1,205354
1756,3,3.5,2001,1,7142.0,7,1.2,Suburb_South,Single_Family,Electric,0,0,1,254570
